MR,H4,H27,u0_M,u0_R,u0_MR,u0_H4,u0_KDM5A,u0_H0,u0_PRC2,u0_H27,u0_KDM6A,u0_KMT
47.978,49.377,0.0,18.0,18.0,32.0,8.405423681432689,86.0,22.885520047820467,100.0,18.709056270746846,15.0,0.0
47.978,49.377,0.0,26.0,26.0,24.0,14.549823277060204,91.0,26.585241185042715,63.0,8.86493553789708,98.0,100.0
47.978,49.377,0.0,42.0,42.0,8.0,23.369281047088617,70.0,6.9233734558923885,45.0,19.707345497018988,87.0,3.0
47.978,49.377,0.0,49.0,49.0,1.0,17.07413945866884,65.0,18.308910491398755,93.0,14.616950049932404,97.0,6.0
47.978,49.377,0.0,13.0,13.0,37.0,35.91876714921064,9.0,11.096297741135615,54.0,2.9849351096537533,10.0,68.0
47.978,49.377,0.0,9.0,9.0,41.0,20.3277585809711,39.0,10.797968325283712,0.0,18.874273093745188,51.0,19.0
47.978,49.377,0.0,49.0,49.0,1.0,16.249578871725827,76.0,19.678755415765725,14.0,14.07166571250845,100.0,48.0
47.978,49.377,0.0,31.0,31.0,19.0,21.510966059437244,100.0,6.740126072993568,11.0,21.748907867569187,71.0,74.0
47.978,49.377,0.0,23.0,23.0,27.0,27.308547623649766,44.0,13.08154215107241,93.0,9.60991022527783,24.0,2.0
47.978,49.377,0.0,11.0,11.0,39.0,25.608286207137223,5.0,6.259309707626236,54.0,18.132404085236544,37.0,7.0
47.978,49.377,0.0,50.0,50.0,0.0,20.137597022332155,11.0,13.277518968304195,57.0,16.584884009363652,40.0,45.0
47.978,49.377,0.0,20.0,20.0,30.0,18.824107480021617,81.0,9.410466257063197,89.0,21.765426262915184,74.0,67.0
47.978,49.377,0.0,16.0,16.0,34.0,27.451044605710365,42.0,21.4641212231711,66.0,1.0848341711185336,8.0,41.0
47.978,49.377,0.0,1.0,1.0,49.0,11.448186465977031,31.0,19.47531365641765,11.0,19.07649987760531,63.0,33.0
47.978,49.377,0.0,15.0,15.0,35.0,7.397469879175209,89.0,29.465950986112116,99.0,13.136579134712676,90.0,10.0
47.978,49.377,0.0,31.0,31.0,19.0,11.761581775832871,82.0,22.149826361006774,33.0,16.088591863160353,72.0,66.0
47.978,49.377,0.0,14.0,14.0,36.0,8.852702141231404,67.0,13.59529904039884,61.0,27.55199881836976,39.0,11.0
47.978,49.377,0.0,39.0,39.0,11.0,8.66102727635805,43.0,15.571442920817185,36.0,25.767529802824765,85.0,13.0
47.978,49.377,0.0,37.0,37.0,13.0,9.283816070409612,15.0,20.534467931432577,26.0,20.181715998157816,22.0,36.0
47.978,49.377,0.0,4.0,4.0,46.0,3.040557929944417,39.0,29.219364200003586,72.0,17.740077870051998,71.0,96.0
47.978,49.377,0.0,19.0,19.0,31.0,18.730978328500168,34.0,14.76876840934032,89.0,16.500253262159514,49.0,45.0
47.978,49.377,0.0,29.0,29.0,21.0,14.260603459839414,6.0,14.341044414252599,50.0,21.398352125907984,19.0,60.0
47.978,49.377,0.0,28.0,28.0,22.0,23.615883273996747,72.0,8.628869520007175,21.0,17.755247205996078,96.0,76.0
47.978,49.377,0.0,33.0,33.0,17.0,15.984014561365568,5.0,11.909279724393421,42.0,22.106705714241013,69.0,89.0
47.978,49.377,0.0,2.0,2.0,48.0,9.876740712967408,39.0,15.730683030597357,77.0,24.392576256435238,77.0,31.0
47.978,49.377,0.0,41.0,41.0,9.0,17.86587189362206,15.0,23.20770029538355,12.0,8.926427810994387,81.0,31.0
47.978,49.377,0.0,48.0,48.0,2.0,12.791348191188812,21.0,16.958476867670033,71.0,20.25017494114115,57.0,20.0
47.978,49.377,0.0,30.0,30.0,20.0,10.403815408681401,67.0,11.34348930962943,91.0,28.252695281689167,71.0,15.0
47.978,49.377,0.0,17.0,17.0,33.0,15.933107163016325,36.0,9.879877869828057,94.0,24.18701496715562,44.0,63.0
47.978,49.377,0.0,1.0,1.0,49.0,13.425179826741475,37.0,25.773907269913575,81.0,10.800912903344948,94.0,90.0
47.978,49.377,0.0,39.0,39.0,11.0,2.347827467620524,84.0,43.117520284889125,92.0,4.534652247490353,4.0,49.0
47.978,49.377,0.0,46.0,46.0,4.0,17.26541709113719,41.0,14.635552410607218,73.0,18.099030498255594,63.0,4.0
47.978,49.377,0.0,19.0,19.0,31.0,14.324511009570527,55.0,1.32942793722886,44.0,34.346061053200614,76.0,5.0
47.978,49.377,0.0,5.0,5.0,45.0,34.647163933969544,84.0,8.318755273347476,19.0,7.034080792682981,73.0,14.0
47.978,49.377,0.0,44.0,44.0,6.0,23.830345008493186,25.0,5.901906614287232,2.0,20.267748377219583,53.0,32.0
47.978,49.377,0.0,37.0,37.0,13.0,7.967104935715935,62.0,12.141609194298178,65.0,29.89128586998589,89.0,41.0
47.978,49.377,0.0,10.0,10.0,40.0,30.319360152909617,95.0,10.901467577656021,15.0,8.779172269434362,74.0,67.0
47.978,49.377,0.0,45.0,45.0,5.0,30.842766798826304,10.0,16.120530212488752,33.0,3.0367029886849415,95.0,100.0
47.978,49.377,0.0,33.0,33.0,17.0,17.528340991066187,38.0,18.49072999719192,45.0,13.980929011741893,92.0,84.0
47.978,49.377,0.0,17.0,17.0,33.0,33.85188270164432,34.0,1.5896890053529569,96.0,14.558428293002725,1.0,22.0
47.978,49.377,0.0,39.0,39.0,11.0,27.58128021840043,0.0,21.4925367697332,95.0,0.9261830118663763,43.0,48.0
47.978,49.377,0.0,24.0,24.0,26.0,11.561018515744022,71.0,15.71473893646499,38.0,22.72424254779099,99.0,53.0
47.978,49.377,0.0,47.0,47.0,3.0,29.253207860800895,7.0,3.6317130981174692,75.0,17.115079041081636,30.0,99.0
47.978,49.377,0.0,11.0,11.0,39.0,22.052716304131643,89.0,7.458464576172987,56.0,20.48881911969537,4.0,46.0
47.978,49.377,0.0,42.0,42.0,8.0,14.812801800482466,12.0,17.68439085536024,7.0,17.502807344157294,8.0,28.0
47.978,49.377,0.0,47.0,47.0,3.0,19.24754164307331,53.0,15.244525213490641,43.0,15.507933143436043,95.0,50.0
47.978,49.377,0.0,2.0,2.0,48.0,15.39109637247394,52.0,24.529364812070128,48.0,10.079538815455933,48.0,93.0
47.978,49.377,0.0,4.0,4.0,46.0,20.00238906367008,75.0,14.31375034696749,40.0,15.68386058936243,9.0,15.0
47.978,49.377,0.0,27.0,27.0,23.0,8.986230432720333,41.0,18.488379216021354,77.0,22.525390351258313,66.0,5.0
47.978,49.377,0.0,39.0,39.0,11.0,37.980615095665854,16.0,7.36259030206749,88.0,4.656794602266657,41.0,25.0
47.978,49.377,0.0,21.0,21.0,29.0,33.67130704142674,79.0,5.539874794892244,17.0,10.788818163681011,28.0,72.0
47.978,49.377,0.0,31.0,31.0,19.0,9.044690671489644,30.0,19.661221098894753,5.0,21.294088229615607,98.0,2.0
47.978,49.377,0.0,33.0,33.0,17.0,30.270644049020603,85.0,8.123370380765124,93.0,11.605985570214273,39.0,37.0
47.978,49.377,0.0,13.0,13.0,37.0,13.973555067792361,76.0,16.344124133129036,8.0,19.6823207990786,44.0,44.0
47.978,49.377,0.0,49.0,49.0,1.0,24.723607693643423,48.0,5.324523002447156,32.0,19.951869303909422,95.0,73.0
47.978,49.377,0.0,21.0,21.0,29.0,24.611644606561505,50.0,6.296366475247986,71.0,19.091988918190506,45.0,48.0
47.978,49.377,0.0,31.0,31.0,19.0,13.308711330002561,80.0,11.730158983539738,73.0,24.961129686457706,36.0,89.0
47.978,49.377,0.0,7.0,7.0,43.0,12.297517200228864,16.0,22.124250373647868,56.0,15.57823242612327,24.0,73.0
47.978,49.377,0.0,12.0,12.0,38.0,21.71037875188469,64.0,1.8814019559424133,2.0,26.408219292172898,59.0,31.0
47.978,49.377,0.0,33.0,33.0,17.0,20.93713292221737,46.0,5.396705132219287,13.0,23.66616194556334,24.0,31.0
47.978,49.377,0.0,2.0,2.0,48.0,11.715514106734448,36.0,32.2332609697875,57.0,6.051224923478049,20.0,16.0
47.978,49.377,0.0,38.0,38.0,12.0,6.103990404960622,11.0,18.9845821827503,38.0,24.911427412289076,74.0,1.0
47.978,49.377,0.0,32.0,32.0,18.0,20.137632650070096,54.0,15.031003092459969,77.0,14.831364257469936,36.0,11.0
47.978,49.377,0.0,15.0,15.0,35.0,10.120407899096021,12.0,23.871020758832717,40.0,16.008571342071264,42.0,53.0
47.978,49.377,0.0,50.0,50.0,0.0,5.487828830720422,35.0,14.362789799451127,91.0,30.149381369828454,76.0,19.0
47.978,49.377,0.0,28.0,28.0,22.0,10.36708888971538,85.0,25.047618829377527,93.0,14.585292280907096,98.0,13.0
47.978,49.377,0.0,31.0,31.0,19.0,18.111632267284055,87.0,18.612020100572263,68.0,13.276347632143686,60.0,64.0
47.978,49.377,0.0,31.0,31.0,19.0,21.09957068866915,59.0,23.845754734815163,83.0,5.054674576515685,73.0,0.0
47.978,49.377,0.0,47.0,47.0,3.0,6.102342418717644,49.0,23.569808356399573,10.0,20.327849224882783,90.0,87.0
47.978,49.377,0.0,18.0,18.0,32.0,17.732417672842534,85.0,5.429920465618055,81.0,26.837661861539413,18.0,11.0
47.978,49.377,0.0,36.0,36.0,14.0,31.911357729673934,50.0,1.6998440212410308,83.0,16.38879824908504,68.0,1.0
47.978,49.377,0.0,9.0,9.0,41.0,14.547086791916803,27.0,32.798244480763756,47.0,2.654668727319442,35.0,80.0
47.978,49.377,0.0,0.0,0.0,50.0,24.855069273600947,49.0,0.4640629895767947,61.0,24.68086773682226,78.0,1.0
47.978,49.377,0.0,40.0,40.0,10.0,8.72809303358236,93.0,10.233499102639371,23.0,31.03840786377827,2.0,86.0
47.978,49.377,0.0,46.0,46.0,4.0,11.39791765626678,70.0,26.748884039451035,93.0,11.853198304282184,50.0,33.0
47.978,49.377,0.0,46.0,46.0,4.0,20.296839779307415,10.0,22.026790870178655,14.0,7.676369350513926,32.0,32.0
47.978,49.377,0.0,2.0,2.0,48.0,16.3252261621869,41.0,17.705061419811056,77.0,15.969712418002043,45.0,18.0
47.978,49.377,0.0,40.0,40.0,10.0,44.789394040268256,51.0,1.704370319782007,91.0,3.506235639949736,62.0,48.0
47.978,49.377,0.0,47.0,47.0,3.0,16.023733841521906,5.0,11.241769228054407,96.0,22.73449693042369,88.0,64.0
47.978,49.377,0.0,28.0,28.0,22.0,26.43832990924099,79.0,11.9943670149958,88.0,11.56730307576321,26.0,55.0
47.978,49.377,0.0,22.0,22.0,28.0,7.76469356939399,34.0,14.976756448726597,73.0,27.258549981879412,79.0,10.0
47.978,49.377,0.0,39.0,39.0,11.0,21.103777680218304,49.0,8.5306879956,71.0,20.365534324181702,58.0,91.0
47.978,49.377,0.0,17.0,17.0,33.0,16.811978891021628,95.0,20.65427204750698,21.0,12.533749061471395,88.0,44.0
47.978,49.377,0.0,11.0,11.0,39.0,35.908917877709854,63.0,8.547993077838372,71.0,5.543089044451775,58.0,68.0
47.978,49.377,0.0,27.0,27.0,23.0,24.396581497133926,84.0,24.847739201169915,9.0,0.7556793016961566,82.0,53.0
47.978,49.377,0.0,41.0,41.0,9.0,9.30238473539751,35.0,17.93914130443708,100.0,22.75847396016541,32.0,47.0
47.978,49.377,0.0,49.0,49.0,1.0,20.26402359868774,3.0,19.527265478191694,68.0,10.208710923120568,59.0,37.0
47.978,49.377,0.0,38.0,38.0,12.0,19.959871717403594,11.0,22.90716058947532,13.0,7.132967693121084,52.0,33.0
47.978,49.377,0.0,10.0,10.0,40.0,17.62501930303869,93.0,24.42414322096359,99.0,7.950837475997722,61.0,69.0
47.978,49.377,0.0,1.0,1.0,49.0,26.710004391006404,14.0,23.173956776145708,62.0,0.11603883284788875,70.0,89.0
47.978,49.377,0.0,24.0,24.0,26.0,16.943815626260925,63.0,11.192234983118949,19.0,21.863949390620128,78.0,25.0
47.978,49.377,0.0,10.0,10.0,40.0,4.707333669048874,3.0,37.62054398116836,16.0,7.672122349782767,44.0,66.0
47.978,49.377,0.0,34.0,34.0,16.0,21.265047871840427,65.0,22.062987555965293,60.0,6.6719645721942795,9.0,68.0
47.978,49.377,0.0,31.0,31.0,19.0,19.400179725219342,82.0,19.05367133390267,66.0,11.546148940877991,7.0,12.0
47.978,49.377,0.0,17.0,17.0,33.0,14.767626845575862,77.0,17.076309205405682,89.0,18.15606394901846,86.0,64.0
47.978,49.377,0.0,49.0,49.0,1.0,17.017400266635484,96.0,17.820989379498503,3.0,15.161610353866013,24.0,2.0
47.978,49.377,0.0,6.0,6.0,44.0,24.229485693464472,90.0,12.312052845410154,76.0,13.458461461125374,47.0,13.0
47.978,49.377,0.0,42.0,42.0,8.0,14.131807861429794,76.0,29.605352530680253,35.0,6.262839607889952,99.0,79.0
47.978,49.377,0.0,42.0,42.0,8.0,6.972140660638117,28.0,38.89743364955142,93.0,4.130425689810463,65.0,7.0
47.978,49.377,0.0,4.0,4.0,46.0,8.568446724521031,15.0,11.922642697377137,26.0,29.508910578101837,62.0,19.0
47.978,49.377,0.0,49.0,49.0,1.0,24.481925336890306,26.0,7.87859350523994,47.0,17.639481157869753,42.0,31.0
47.978,49.377,0.0,5.0,5.0,45.0,8.755344828390497,63.0,18.06618859382502,26.0,23.178466577784476,30.0,4.0
47.978,49.377,0.0,3.0,3.0,47.0,0.7039674592856616,11.0,17.351976462028063,11.0,31.944056078686277,22.0,21.0
47.978,49.377,0.0,44.0,44.0,6.0,21.485205967653215,46.0,4.2747597948324225,34.0,24.240034237514365,45.0,51.0
47.978,49.377,0.0,13.0,13.0,37.0,29.582369576866217,81.0,19.346032962014576,76.0,1.0715974611192112,55.0,65.0
47.978,49.377,0.0,38.0,38.0,12.0,2.895782238715906,80.0,45.553388542912344,51.0,1.5508292183717516,43.0,9.0
47.978,49.377,0.0,16.0,16.0,34.0,3.6255989811266844,87.0,37.68092147954708,32.0,8.693479539326232,82.0,52.0
47.978,49.377,0.0,43.0,43.0,7.0,13.339731844188421,52.0,20.707914135890938,34.0,15.95235401992064,40.0,26.0
47.978,49.377,0.0,7.0,7.0,43.0,19.234490673758867,38.0,11.708794242825334,69.0,19.056715083415803,100.0,39.0
47.978,49.377,0.0,5.0,5.0,45.0,8.719611231539869,78.0,19.22764425247349,81.0,22.05274451598663,77.0,18.0
47.978,49.377,0.0,43.0,43.0,7.0,21.976389310472637,84.0,2.4791104119285374,38.0,25.544500277598825,61.0,51.0
47.978,49.377,0.0,30.0,30.0,20.0,34.5490703193512,37.0,8.723978870451312,80.0,6.726950810197485,47.0,6.0
47.978,49.377,0.0,42.0,42.0,8.0,38.21289076293341,40.0,3.881166757561147,16.0,7.90594247950544,47.0,43.0
47.978,49.377,0.0,50.0,50.0,0.0,19.05520865232667,57.0,19.556538463901095,6.0,11.388252883772237,7.0,10.0
47.978,49.377,0.0,25.0,25.0,25.0,7.671293749162119,68.0,33.89901286885735,0.0,8.429693381980533,77.0,10.0
47.978,49.377,0.0,39.0,39.0,11.0,27.893521604925056,24.0,11.755559284003546,73.0,10.350919111071399,40.0,72.0
47.978,49.377,0.0,13.0,13.0,37.0,24.395123673160903,39.0,13.215737454750666,46.0,12.38913887208843,75.0,87.0
47.978,49.377,0.0,31.0,31.0,19.0,18.19660775900928,98.0,14.926740001931385,69.0,16.876652239059336,57.0,88.0
47.978,49.377,0.0,36.0,36.0,14.0,24.305489525648248,12.0,1.4112642578919126,10.0,24.28324621645984,69.0,13.0
47.978,49.377,0.0,27.0,27.0,23.0,29.70492551725306,98.0,11.731412869527047,32.0,8.563661613219898,100.0,10.0
47.978,49.377,0.0,20.0,20.0,30.0,35.88096062878517,72.0,10.115645226189036,16.0,4.003394145025797,1.0,16.0
47.978,49.377,0.0,16.0,16.0,34.0,14.642886956649177,86.0,25.482167222846844,29.0,9.874945820503978,3.0,68.0
47.978,49.377,0.0,0.0,0.0,50.0,14.055663876187412,93.0,22.12993248141369,59.0,13.814403642398897,81.0,15.0
47.978,49.377,0.0,7.0,7.0,43.0,37.43087451957526,73.0,9.244632141406406,51.0,3.3244933390183316,39.0,8.0
47.978,49.377,0.0,34.0,34.0,16.0,23.571774114173152,14.0,17.3179528543553,66.0,9.110273031471548,3.0,34.0
47.978,49.377,0.0,40.0,40.0,10.0,18.681537131011094,84.0,21.64165685466891,16.0,9.676806014319997,88.0,94.0
47.978,49.377,0.0,42.0,42.0,8.0,16.93094822097585,13.0,17.63979924627142,14.0,15.42925253275273,1.0,59.0
47.978,49.377,0.0,0.0,0.0,50.0,0.8831322320739571,53.0,20.145121934595664,28.0,28.971745833330377,28.0,68.0
47.978,49.377,0.0,6.0,6.0,44.0,9.914695098895546,14.0,19.067293978024235,1.0,21.01801092308022,53.0,35.0
47.978,49.377,0.0,16.0,16.0,34.0,16.043447738029137,54.0,16.759587283097243,47.0,17.196964978873613,21.0,42.0
47.978,49.377,0.0,14.0,14.0,36.0,7.127943768542631,0.0,20.363856922699313,23.0,22.508199308758062,88.0,65.0
47.978,49.377,0.0,47.0,47.0,3.0,19.640973412974585,53.0,15.11095188220779,11.0,15.248074704817626,60.0,24.0
47.978,49.377,0.0,21.0,21.0,29.0,33.20299980658498,94.0,10.87016935213534,6.0,5.92683084127968,46.0,73.0
47.978,49.377,0.0,10.0,10.0,40.0,29.12141096534728,51.0,13.187646859592627,64.0,7.690942175060089,92.0,31.0
47.978,49.377,0.0,29.0,29.0,21.0,12.987514213148899,45.0,13.039300490574865,98.0,23.973185296276238,42.0,52.0
47.978,49.377,0.0,10.0,10.0,40.0,22.184313754335378,29.0,18.56928620071505,53.0,9.246400044949567,94.0,91.0
47.978,49.377,0.0,23.0,23.0,27.0,10.019837152848357,54.0,22.776921330178922,47.0,17.20324151697272,74.0,53.0
47.978,49.377,0.0,9.0,9.0,41.0,35.918423830864796,58.0,13.067599837825636,54.0,1.0139763313095682,5.0,19.0
47.978,49.377,0.0,13.0,13.0,37.0,16.37577713571914,61.0,11.510205084717484,71.0,22.11401777956338,40.0,41.0
47.978,49.377,0.0,8.0,8.0,42.0,1.676814189456527,57.0,6.377326696582737,77.0,41.945859113960736,13.0,45.0
47.978,49.377,0.0,45.0,45.0,5.0,29.286446571750844,99.0,4.971598248751015,6.0,15.741955179498143,92.0,62.0
47.978,49.377,0.0,34.0,34.0,16.0,11.143178371032429,4.0,29.550433569598923,90.0,9.306388059368649,21.0,98.0
47.978,49.377,0.0,37.0,37.0,13.0,23.506485685205043,10.0,0.3890045738761011,55.0,26.10450974091886,82.0,6.0
47.978,49.377,0.0,5.0,5.0,45.0,36.22897533445927,94.0,5.585042702382404,91.0,8.185981963158326,29.0,50.0
47.978,49.377,0.0,31.0,31.0,19.0,4.93946412903587,13.0,31.536456368760735,16.0,13.524079502203392,26.0,80.0
47.978,49.377,0.0,3.0,3.0,47.0,30.482438012314397,4.0,16.680886798386176,17.0,2.8366751892994313,76.0,0.0
47.978,49.377,0.0,2.0,2.0,48.0,18.906320199221,16.0,22.74394735124983,35.0,8.349732449529169,0.0,23.0
47.978,49.377,0.0,10.0,10.0,40.0,28.310918285602312,83.0,6.736122859038007,68.0,14.95295885535968,32.0,86.0
47.978,49.377,0.0,46.0,46.0,4.0,8.24700440231861,48.0,10.652806764925613,67.0,31.100188832755777,82.0,3.0
47.978,49.377,0.0,46.0,46.0,4.0,20.905143274371586,83.0,7.69322262593412,91.0,21.40163409969429,51.0,29.0
47.978,49.377,0.0,47.0,47.0,3.0,20.175103592503955,89.0,18.172047995224943,11.0,11.652848412271098,66.0,71.0
47.978,49.377,0.0,29.0,29.0,21.0,16.60296271349421,20.0,11.79870662543487,1.0,21.598330661070918,10.0,28.0
47.978,49.377,0.0,34.0,34.0,16.0,17.990845785148807,44.0,19.294900709292826,5.0,12.714253505558371,93.0,46.0
47.978,49.377,0.0,0.0,0.0,50.0,34.51513080845482,8.0,1.7431242185946019,80.0,13.741744972950574,32.0,64.0
47.978,49.377,0.0,18.0,18.0,32.0,17.755618980339143,17.0,24.010420090915314,93.0,8.23396092874554,76.0,83.0
47.978,49.377,0.0,25.0,25.0,25.0,27.375304564926118,16.0,1.068466908103854,40.0,21.556228526970024,24.0,34.0
47.978,49.377,0.0,44.0,44.0,6.0,7.196493212836899,25.0,28.43289527768327,88.0,14.370611509479833,84.0,39.0
47.978,49.377,0.0,6.0,6.0,44.0,6.013677978581129,89.0,9.866563097607942,15.0,34.11975892381093,22.0,34.0
47.978,49.377,0.0,42.0,42.0,8.0,1.0271495705873874,80.0,17.165669895651043,38.0,31.807180533761567,92.0,70.0
47.978,49.377,0.0,21.0,21.0,29.0,7.002625921596227,46.0,22.099051753745346,94.0,20.898322324658427,34.0,14.0
47.978,49.377,0.0,23.0,23.0,27.0,6.614362617576851,99.0,39.78497946877189,6.0,3.600657913651261,8.0,80.0
47.978,49.377,0.0,37.0,37.0,13.0,13.551270667759525,26.0,3.745224962051904,98.0,32.70350437018857,77.0,5.0
47.978,49.377,0.0,32.0,32.0,18.0,21.70453352394608,12.0,16.49512010342979,75.0,11.800346372624132,89.0,12.0
47.978,49.377,0.0,44.0,44.0,6.0,27.31405803716656,10.0,7.795411760970368,23.0,14.89053020186307,46.0,31.0
47.978,49.377,0.0,15.0,15.0,35.0,16.390292172716958,44.0,20.614307587843786,40.0,12.995400239439254,3.0,91.0
47.978,49.377,0.0,17.0,17.0,33.0,19.59435499701058,31.0,11.391682733498477,9.0,19.013962269490943,21.0,88.0
47.978,49.377,0.0,9.0,9.0,41.0,27.369438184483112,93.0,16.849190841421546,46.0,5.781370974095344,84.0,31.0
47.978,49.377,0.0,5.0,5.0,45.0,12.207100675477445,2.0,0.07043169068951839,0.0,37.722467633833034,27.0,82.0
47.978,49.377,0.0,49.0,49.0,1.0,18.502372244075165,85.0,14.064305596664928,99.0,17.433322159259912,30.0,66.0
47.978,49.377,0.0,22.0,22.0,28.0,12.694537742979492,16.0,30.25315270368709,75.0,7.05230955333342,74.0,12.0
47.978,49.377,0.0,41.0,41.0,9.0,20.174389887271662,6.0,22.85075870920111,77.0,6.974851403527228,88.0,8.0
47.978,49.377,0.0,8.0,8.0,42.0,21.02465935353123,96.0,1.7292472994679602,64.0,27.24609334700081,38.0,12.0
47.978,49.377,0.0,25.0,25.0,25.0,15.154048304102576,65.0,6.489594931640979,21.0,28.356356764256443,56.0,86.0
47.978,49.377,0.0,1.0,1.0,49.0,13.3159453839604,38.0,0.08534926452882494,73.0,36.59870535151077,77.0,66.0
47.978,49.377,0.0,40.0,40.0,10.0,27.910470242730398,42.0,19.172550433880545,11.0,2.91697932338906,65.0,10.0
47.978,49.377,0.0,11.0,11.0,39.0,18.031149008655635,66.0,17.460498093386736,29.0,14.508352897957627,28.0,55.0
47.978,49.377,0.0,45.0,45.0,5.0,46.44626584166401,58.0,0.39068361369510585,0.0,3.163050544640889,87.0,59.0
47.978,49.377,0.0,7.0,7.0,43.0,20.681646339194703,20.0,12.872845759395792,83.0,16.445507901409503,71.0,53.0
47.978,49.377,0.0,50.0,50.0,0.0,16.998424493958105,42.0,12.121203869069952,60.0,20.880371636971944,69.0,18.0
47.978,49.377,0.0,15.0,15.0,35.0,27.267381051303875,39.0,7.803023804238723,8.0,14.9295951444574,94.0,42.0
47.978,49.377,0.0,46.0,46.0,4.0,22.706143609966357,60.0,2.608644275378113,25.0,24.685212114655524,40.0,17.0
47.978,49.377,0.0,1.0,1.0,49.0,29.00171575866953,82.0,4.068134851914263,62.0,16.930149389416204,29.0,38.0
47.978,49.377,0.0,22.0,22.0,28.0,39.79863651226258,18.0,3.8450134150449866,45.0,6.356350072692433,100.0,77.0
47.978,49.377,0.0,2.0,2.0,48.0,3.1435202851944353,42.0,23.47480874058102,86.0,23.381670974224544,28.0,86.0
47.978,49.377,0.0,14.0,14.0,36.0,3.7328837883975137,89.0,27.120778549195823,80.0,19.146337662406662,29.0,4.0
47.978,49.377,0.0,49.0,49.0,1.0,7.737898645975204,76.0,23.148045628309756,86.0,19.11405572571504,42.0,79.0
47.978,49.377,0.0,47.0,47.0,3.0,14.260223650931799,19.0,13.094008248142808,1.0,22.64576810092539,46.0,7.0
47.978,49.377,0.0,19.0,19.0,31.0,13.701359285225035,98.0,29.55888563046345,92.0,6.739755084311515,72.0,21.0
47.978,49.377,0.0,34.0,34.0,16.0,20.95575304229813,70.0,8.043348532276111,57.0,21.000898425425756,38.0,40.0
47.978,49.377,0.0,5.0,5.0,45.0,3.6579659562072395,87.0,13.566789511442355,83.0,32.7752445323504,80.0,39.0
47.978,49.377,0.0,29.0,29.0,21.0,6.094231158004916,29.0,21.722058974234255,30.0,22.18370986776083,0.0,70.0
47.978,49.377,0.0,26.0,26.0,24.0,30.891598773663045,47.0,18.17273801581889,52.0,0.9356632105180673,8.0,97.0
47.978,49.377,0.0,24.0,24.0,26.0,4.611691603779191,4.0,23.79245456356702,52.0,21.59585383265379,83.0,0.0
47.978,49.377,0.0,29.0,29.0,21.0,16.749461025995743,75.0,12.322832776785523,77.0,20.927706197218733,16.0,49.0
47.978,49.377,0.0,25.0,25.0,25.0,5.341812867517244,33.0,24.711628207941672,54.0,19.946558924541083,38.0,92.0
47.978,49.377,0.0,5.0,5.0,45.0,7.361976880167406,39.0,39.632520799349805,13.0,3.005502320482788,98.0,10.0
47.978,49.377,0.0,1.0,1.0,49.0,39.203138878396835,32.0,4.843214635059529,54.0,5.953646486543636,12.0,75.0
47.978,49.377,0.0,28.0,28.0,22.0,5.010615696579316,57.0,37.587405356397106,75.0,7.401978947023573,25.0,86.0
47.978,49.377,0.0,8.0,8.0,42.0,19.718642748880853,71.0,8.601326026020915,54.0,21.68003122509823,92.0,42.0
47.978,49.377,0.0,48.0,48.0,2.0,12.855806933031333,93.0,13.407365418265792,95.0,23.736827648702874,100.0,83.0
47.978,49.377,0.0,34.0,34.0,16.0,15.140074993008989,41.0,15.424501511687415,80.0,19.435423495303596,46.0,84.0
47.978,49.377,0.0,38.0,38.0,12.0,20.199505323376325,79.0,24.615398550507813,48.0,5.185096126115861,91.0,9.0
