MR,H4,H27,u0_R,u0_NR,u0_M,u0_MR,u0_H4,u0_KDM5A,u0_H0,u0_PRC2,u0_H27,u0_KDM6A,u0_KMT
498.355,43.538,0.001,17.0,500.0,467.0,33.0,29.93918734136266,29.0,19.340695525659058,81.0,0.7201171329782837,11.0,87.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,30.468399471940018,59.0,3.00876017674872,34.0,16.52284035131126,25.0,100.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,17.898589459549815,40.0,12.65622035485801,83.0,19.44519018559218,21.0,68.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,16.20744723123455,81.0,28.577343653194713,79.0,5.2152091155707385,32.0,72.0
498.355,43.538,0.001,28.0,500.0,478.0,22.0,8.131660539944026,52.0,13.519705324051097,7.0,28.348634136004875,23.0,63.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,11.190567571743319,0.0,16.93121347042549,61.0,21.87821895783119,53.0,75.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,12.567344207951209,65.0,18.616376846715895,39.0,18.816278945332897,36.0,78.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,12.558889903214842,32.0,19.677584009712344,54.0,17.763526087072815,53.0,41.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,0.411654273153959,91.0,19.089996991061984,40.0,30.49834873578406,36.0,87.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,15.916614600318367,25.0,7.964276169051061,56.0,26.11910923063057,26.0,45.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,29.469000454079918,80.0,17.800570004930343,91.0,2.7304295409897392,45.0,29.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,35.26317414424527,17.0,11.142783544407438,25.0,3.5940423113472932,91.0,3.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,41.41582362256951,80.0,5.221975681016384,98.0,3.362200696414105,70.0,62.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,5.607279175651918,100.0,20.508491928810763,68.0,23.88422889553732,76.0,45.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,2.0954681558487147,97.0,23.354308261799215,70.0,24.550223582352075,52.0,100.0
498.355,43.538,0.001,49.0,500.0,499.0,1.0,6.6483059964351305,33.0,18.399839560569983,51.0,24.951854442994886,82.0,95.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,16.622406071021803,60.0,26.905357272257064,97.0,6.4722366567211305,78.0,74.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,15.421533478110366,88.0,8.830763483912751,47.0,25.747703037976883,39.0,93.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,17.07085289500527,84.0,19.82064778393552,93.0,13.10849932105921,41.0,28.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,22.26885507263107,90.0,18.008585618120623,93.0,9.722559309248313,54.0,70.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,2.972949148857336,26.0,0.6341123978542913,29.0,46.39293845328837,73.0,66.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,22.32483663413857,41.0,16.696119122992535,51.0,10.979044242868897,98.0,28.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,6.905763380498358,39.0,34.69581962260198,40.0,8.398416996899662,12.0,48.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,3.652288888078653,55.0,5.36558254671335,7.0,40.982128565207994,57.0,77.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,17.313029683146002,70.0,23.786262116734278,80.0,8.900708200119722,44.0,10.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,22.5242136821043,38.0,7.487455207681192,8.0,19.988331110214506,53.0,28.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,11.649434690467485,29.0,34.91734236488282,54.0,3.433222944649693,20.0,79.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,2.486096898021143,49.0,25.587173974611186,55.0,21.926729127367672,93.0,60.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,19.042074727551302,0.0,19.483389970572077,90.0,11.474535301876621,45.0,96.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,16.53949205117836,5.0,14.715194790587011,97.0,18.74531315823462,6.0,75.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,0.3895797804641496,43.0,12.616034632326134,39.0,36.99438558720971,54.0,44.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,15.064077953029901,33.0,14.837428558589668,1.0,20.09849348838043,26.0,14.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,8.339906336240134,12.0,2.5751290550775807,46.0,39.084964608682284,67.0,47.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,40.79140886863436,14.0,1.0000138594543648,71.0,8.208577271911272,40.0,38.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,22.540659683379715,48.0,4.5823729209435395,99.0,22.876967395676743,54.0,84.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,18.748699515433028,78.0,16.463746170241755,98.0,14.787554314325215,36.0,46.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,8.7232137897206,63.0,20.93359867645068,84.0,20.34318753382872,26.0,35.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,20.710168486489653,96.0,17.19185225606368,46.0,12.097979257446664,58.0,40.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,11.39026336817162,74.0,32.443750308940956,12.0,6.165986322887421,56.0,40.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,16.362201164379567,100.0,22.481631749454223,35.0,11.156167086166207,81.0,10.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,16.887038850398504,68.0,23.97495826544367,36.0,9.138002884157828,3.0,83.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,23.01423071871896,80.0,6.645209195655078,12.0,20.34056008562597,34.0,11.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,22.499113170602737,96.0,15.015392642881226,77.0,12.485494186516036,61.0,6.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,22.598746119763028,68.0,14.459614676024776,18.0,12.941639204212205,98.0,78.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,31.78419541701976,37.0,12.034816097526328,69.0,6.180988485453913,55.0,41.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,20.05395659179911,63.0,12.42341590594039,1.0,17.5226275022605,51.0,44.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,20.196171363677024,24.0,1.6228769096714115,91.0,28.180951726651564,29.0,23.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,14.361272494951873,69.0,31.484043276018102,57.0,4.154684229030021,43.0,15.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,9.41460054970818,36.0,20.92608853871695,13.0,19.659310911574867,72.0,62.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,24.521853101073674,85.0,23.345292571161156,20.0,2.132854327765167,25.0,78.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,7.109769578972179,61.0,32.549789710675235,87.0,10.340440710352588,67.0,46.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,24.573651078143012,99.0,8.005378753466335,50.0,17.420970168390657,82.0,68.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,43.55781262458997,9.0,2.7170369415096216,99.0,3.7251504339004073,40.0,60.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,20.33437850409939,78.0,12.165255299610683,13.0,17.500366196289935,54.0,39.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,19.824759422400906,23.0,6.082916604311831,38.0,24.09232397328726,61.0,77.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,12.936737410173231,32.0,16.59135793442865,15.0,20.471904655398117,41.0,5.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,21.46848553820798,36.0,24.99258595264232,4.0,3.5389285091497,8.0,81.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,17.779797520141255,63.0,29.455118834161556,42.0,2.76508364569719,39.0,57.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,2.713975015517533,10.0,21.158833092681377,3.0,26.12719189180109,44.0,17.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,14.173039519130507,83.0,12.830277383942423,86.0,22.996683096927065,45.0,100.0
498.355,43.538,0.001,30.0,500.0,480.0,20.0,15.989913181326024,1.0,24.201169656809093,4.0,9.80891716186488,74.0,23.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,22.390361709568946,26.0,2.8455970218708724,49.0,24.76404126856018,29.0,0.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,11.989217400097045,8.0,16.850613137037524,22.0,21.16016946286543,20.0,6.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,13.03939956837849,21.0,14.129199682639394,31.0,22.83140074898212,54.0,100.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,14.291794273728138,32.0,17.65501593038576,25.0,18.0531897958861,63.0,90.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,20.39554442021538,20.0,26.202545262633482,41.0,3.4019103171511387,83.0,86.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,8.686501616008755,32.0,12.178400473237447,12.0,29.1350979107538,23.0,68.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,25.165825345177478,50.0,3.6844695877397693,54.0,21.149705067082756,79.0,38.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,13.132005522629298,55.0,9.746889870144686,86.0,27.121104607226016,71.0,59.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,15.534650605958722,0.0,5.887014674482444,37.0,28.578334719558832,82.0,89.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,13.215850099195395,66.0,12.45608328941915,67.0,24.328066611385456,91.0,30.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,26.335751058735458,65.0,3.5375949643223685,4.0,20.126653976942173,61.0,23.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,8.724012574841895,43.0,39.50841273382448,65.0,1.7675746913336305,58.0,16.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,21.283965668053625,97.0,12.669785806224512,31.0,16.046248525721865,68.0,9.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,19.430460642274152,14.0,12.36375674223563,62.0,18.205782615490214,2.0,52.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,12.383111994307981,56.0,15.375643942409104,50.0,22.241244063282917,70.0,11.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,20.918198562753453,98.0,16.588463013425017,16.0,12.493338423821536,79.0,89.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,6.86609980639751,24.0,20.50553762706597,48.0,22.628362566536524,9.0,8.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,13.637037546768022,95.0,21.342316382858908,68.0,15.02064607037307,39.0,87.0
498.355,0.0,49.931,25.0,500.0,475.0,25.0,6.246943199837626,85.0,19.308885931292842,43.0,24.444170868869527,1.0,0.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,20.26327171962577,57.0,18.067775593356817,7.0,11.668952687017413,26.0,83.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,14.189813035099823,18.0,11.331975832949338,98.0,24.47821113195084,29.0,5.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,16.19646585850407,9.0,14.143500215318126,21.0,19.660033926177807,29.0,93.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,5.843346223660854,63.0,20.9441382989589,63.0,23.212515477380247,46.0,27.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,21.454876613942023,11.0,25.719851593944156,35.0,2.8252717921138193,55.0,6.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,12.303355874743882,5.0,25.328166925692493,53.0,12.368477199563623,36.0,8.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,9.129576728158652,6.0,22.821094194033,98.0,18.049329077808345,12.0,75.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,16.453018511172157,67.0,14.000710465483207,97.0,19.54627102334464,60.0,85.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,18.180500268368526,46.0,19.077071509771855,58.0,12.742428221859619,97.0,67.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,7.518072283131505,77.0,33.14208097286129,56.0,9.339846744007206,70.0,40.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,21.94423603282736,0.0,13.17031401800342,16.0,14.885449949169221,72.0,27.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,7.672631554262591,74.0,17.745814524096467,14.0,24.581553921640943,71.0,62.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,5.094173149897207,37.0,26.911417752643413,91.0,17.994409097459382,87.0,1.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,30.294796462528428,17.0,7.499228428087148,36.0,12.205975109384422,29.0,64.0
498.355,43.538,0.001,24.0,500.0,474.0,26.0,9.313661916192471,97.0,2.172495476737755,83.0,38.513842607069776,26.0,60.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,30.553175193492837,2.0,12.47862996613399,68.0,6.968194840373172,100.0,39.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,8.156420497115171,97.0,28.74716586279141,81.0,13.09641364009342,94.0,49.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,12.749352701383767,82.0,22.42386098274213,3.0,14.826786315874104,14.0,4.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,6.598981274024863,50.0,17.333791118709332,86.0,26.067227607265803,67.0,9.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,25.060510521282353,89.0,5.481654548038075,12.0,19.45783493067957,79.0,82.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,3.5030174260793014,62.0,10.952244230114605,48.0,35.544738343806095,2.0,73.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,17.330443125920965,80.0,13.561810638842994,70.0,19.107746235236043,53.0,3.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,9.668625493740874,2.0,23.89210933690612,44.0,16.439265169353007,100.0,6.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,28.860498012082505,80.0,16.899161375445946,46.0,4.240340612471548,85.0,2.0
498.355,43.538,0.001,43.0,500.0,493.0,7.0,21.047861549698986,45.0,12.33785555811312,41.0,16.61428289218789,9.0,53.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,13.262182117105695,40.0,22.828004879832726,21.0,13.90981300306158,46.0,94.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,21.10932947465607,21.0,8.92331115704703,67.0,19.967359368296897,70.0,98.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,10.66765141789833,92.0,27.236473553667345,98.0,12.095875028434328,49.0,14.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,13.53926398956185,95.0,17.74663153194681,27.0,18.71410447849134,61.0,91.0
498.355,43.538,0.001,49.0,500.0,499.0,1.0,6.290548409909447,5.0,17.90304248358321,87.0,25.80640910650734,21.0,22.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,13.633769509429579,71.0,15.05710833650063,87.0,21.309122154069794,61.0,65.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,0.7372817589827558,34.0,27.359678429777805,42.0,21.903039811239438,40.0,42.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,21.09140758808628,84.0,28.65877915666833,32.0,0.2498132552453898,83.0,53.0
498.355,43.538,0.001,24.0,500.0,474.0,26.0,26.30724296083928,15.0,0.5072957690359436,39.0,23.18546127012478,98.0,60.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,5.309681605909885,10.0,28.27151216480782,31.0,16.418806229282293,0.0,38.0
498.355,43.538,0.001,37.0,500.0,487.0,13.0,29.529439559506056,51.0,4.746759247518508,89.0,15.723801192975442,72.0,42.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,10.18781673103853,17.0,19.289754673442456,44.0,20.522428595519013,36.0,22.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,15.241875717968151,68.0,2.9017291667948593,9.0,31.85639511523699,52.0,20.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,12.62924469075157,17.0,14.795463345040401,56.0,22.575291964208027,49.0,74.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,15.978137296802881,88.0,18.486293202340452,32.0,15.535569500856667,44.0,82.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,14.25135332609709,46.0,0.15882313666237577,61.0,35.589823537240534,97.0,9.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,29.98465366551291,62.0,1.84805293472983,66.0,18.167293399757263,77.0,58.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,15.562477018209801,75.0,17.578089240519876,51.0,16.85943374127032,66.0,38.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,38.582847178105546,95.0,6.660542352478537,78.0,4.756610469415921,36.0,23.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,22.857693691450184,31.0,22.818388465972582,67.0,4.3239178425772336,61.0,72.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,6.0684187543955295,40.0,6.521740852809629,43.0,37.40984039279484,16.0,18.0
498.355,43.538,0.001,4.0,500.0,454.0,46.0,19.212440146790325,87.0,22.95777199584042,76.0,7.829787857369249,61.0,58.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,20.52857767974392,50.0,10.877842340937553,95.0,18.59357997931853,26.0,66.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,11.514760936739156,5.0,6.13319715573381,85.0,32.35204190752704,61.0,5.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,3.573153498199385,43.0,17.267937742057956,34.0,29.15890875974266,15.0,69.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,22.632926709906197,97.0,13.11782293023542,30.0,14.249250359858381,60.0,59.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,6.13571859174764,86.0,20.420606513393423,52.0,23.443674894858944,83.0,38.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,9.017795547522287,37.0,18.03047492301779,36.0,22.951729529459925,36.0,20.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,22.60277491638835,50.0,2.097566730784627,69.0,25.29965835282702,31.0,72.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,13.435027195303286,50.0,34.55050580504075,9.0,2.014466999655962,92.0,18.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,17.975227835232406,35.0,30.1450078142901,26.0,1.8797643504774963,60.0,48.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,37.29456897546034,88.0,2.372191718361446,22.0,10.333239306178207,18.0,71.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,23.58569485364744,91.0,18.85109578994997,81.0,7.563209356402589,45.0,30.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,20.66188251989278,4.0,15.590242399242648,44.0,13.747875080864574,1.0,59.0
498.355,43.538,0.001,37.0,500.0,487.0,13.0,18.910988263669893,100.0,19.728096074892424,64.0,11.360915661437682,9.0,87.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,17.897061672074297,73.0,28.436982797185,69.0,3.6659555307407037,75.0,26.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,6.2895655180201215,60.0,29.04313657179635,72.0,14.667297910183532,97.0,74.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,1.7525558556090657,98.0,19.518611934603513,30.0,28.72883220978742,59.0,54.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,19.968282953103973,56.0,0.43447070491191864,97.0,29.59724634198411,96.0,86.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,12.832445792778662,22.0,28.680527625798955,3.0,8.487026581422379,41.0,71.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,11.263599825790655,89.0,8.26889922260678,76.0,30.467500951602563,4.0,97.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,4.328848350845323,25.0,21.423185253312166,26.0,24.24796639584251,18.0,34.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,18.689252213385508,82.0,8.99173609659614,97.0,22.31901169001835,41.0,66.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,12.047324265507976,18.0,22.875174003219445,13.0,15.07750173127258,100.0,51.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,9.397216550377669,38.0,28.52321631903717,11.0,12.079567130585158,51.0,7.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,10.544847929418221,9.0,16.925352149459336,62.0,22.52979992112244,92.0,80.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,29.150406114890206,24.0,13.66961793419835,28.0,7.179975950911444,86.0,51.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,19.881446083575096,63.0,10.920451775812346,36.0,19.19810214061256,83.0,98.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,6.3335331158958,89.0,24.54757806507249,23.0,19.11888881903171,70.0,75.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,35.08585612225412,75.0,8.5963641827295,82.0,6.317779695016377,57.0,90.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,13.4421305718113,67.0,7.5148068104219945,43.0,29.043062617766708,84.0,58.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,6.375443815564997,28.0,18.81818961171052,64.0,24.806366572724485,13.0,22.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,18.24031737883183,53.0,5.797119386944845,43.0,25.962563234223328,51.0,97.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,9.093005075683955,88.0,21.27416899084794,60.0,19.632825933468105,20.0,7.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,12.92424297689707,100.0,18.12533924248328,44.0,18.950417780619652,71.0,24.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,23.45325602041122,62.0,22.7226002898799,27.0,3.82414368970888,1.0,56.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,1.274153287083576,71.0,17.900793791007274,12.0,30.82505292190915,0.0,41.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,29.3101533353435,77.0,6.782366746948121,77.0,13.907479917708377,47.0,43.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,28.37690458865146,83.0,6.2263591627668,7.0,15.396736248581739,65.0,1.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,23.44201380899115,25.0,17.037891477578015,2.0,9.520094713430842,68.0,35.0
498.355,43.538,0.001,28.0,500.0,478.0,22.0,32.617898149213346,65.0,13.794062370255247,16.0,3.5880394805314118,5.0,4.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,0.1346901317749022,5.0,36.08960788311275,48.0,13.775701985112352,41.0,95.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,18.96931250667969,59.0,14.280182621933172,99.0,16.750504871387136,72.0,30.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,14.93791574293135,5.0,3.5320235496975805,0.0,31.530060707371067,69.0,72.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,7.155846416880556,95.0,28.618322553288507,84.0,14.225831029830937,22.0,49.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,34.373730204554775,16.0,10.180599560859353,3.0,5.445670234585875,60.0,11.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,12.014687838875963,29.0,17.887064137522966,98.0,20.09824802360107,53.0,93.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,1.5773785572584396,86.0,28.436086476486615,48.0,19.986534966254947,13.0,13.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,0.2722011167133442,30.0,35.315919054404894,94.0,14.411879828881759,26.0,86.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,5.109850270255999,10.0,26.43656582512508,83.0,18.453583904618924,56.0,44.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,5.779082299819129,71.0,11.942089529890483,35.0,32.27882817029039,69.0,34.0
498.355,43.538,0.001,49.0,500.0,499.0,1.0,13.111647464042433,27.0,28.96042910143344,15.0,7.927923434524127,45.0,68.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,20.158769254062715,52.0,12.054612827780266,30.0,17.786617918157024,64.0,43.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,11.880665518751513,27.0,4.717806580933703,31.0,33.40152790031478,9.0,19.0
